#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026         DIP EXTENDED,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
510,,Racoon,britain,cl,,,,,,
511,,Marathon,britain,cl,,,,,,
512,,Magicienne,britain,cl,,,,,,
513,,Medea,britain,cl,,,,,,
514,,Medusa,britain,cl,,,,,,
515,,Melpomene,britain,cl,,,,,,
516,,Barracouta,britain,cl,,,,,,
517,,Barrosa,britain,cl,,,,,,
518,,Blanche,britain,cl,,,,,,
519,,Blonde,britain,cl,,,,,,
520,,Barham,britain,cl,,,,,,
521,,Bellona,britain,cl,,,,,,
522,,Pandora,britain,cl,,,,,,
523,,Psyche,britain,cl,,,,,,
524,,Phoenix,britain,cl,,,,,,
525,,Pelorus,britain,cl,,,,,,
526,,Persian,britain,cl,,,,,,
527,,Pallas,britain,cl,,,,,,
528,,Phoebe,britain,cl,,,,,,
529,,Pearl,britain,cl,,,,,,
530,,Philomel,britain,cl,,,,,,
531,,Apollo,britain,cl,,,,,,
532,,Latona,britain,cl,,,,,,
533,,Melampus,britain,cl,,,,,,
534,,Andromache,britain,cl,,,,,,
535,,Sirius,britain,cl,,,,,,
536,,Terpsichore,britain,cl,,,,,,
537,,Naiad,britain,cl,,,,,,
538,,Pique,britain,cl,,,,,,
539,,Thetis,britain,cl,,,,,,
540,,Sybille,britain,cl,,,,,,
541,,Tribune,britain,cl,,,,,,
542,,Spartan,britain,cl,,,,,,
543,,Defiance,britain,cl,,,,,,
544,,Indefatigable,britain,cl,,,,,,
545,,Rainbow,britain,cl,,,,,,
546,,Sappho,britain,cl,,,,,,
547,,Intrepid,britain,cl,,,,,,
548,,Brilliant,britain,cl,,,,,,
549,,Retribution,britain,cl,,,,,,
550,,Scylla,britain,cl,,,,,,
551,,Aeolus,britain,cl,,,,,,
552,,Iphigenia,britain,cl,,,,,,
553,,Astraea,britain,cl,,,,,,
554,,Bonaventure,britain,cl,,,,,,
555,,Cambrian,britain,cl,,,,,,
556,,Charybdis,britain,cl,,,,,,
557,,Fox,britain,cl,,,,,,
558,,Hermione,britain,cl,,,,,,
559,,Flora,britain,cl,,,,,,
560,,Indus,britain,cl,,,,,,
561,,Forte,britain,cl,,,,,,
562,,Eclipse,britain,cl,,,,,,
563,,Talbot,britain,cl,,,,,,
564,,Venus,britain,cl,,,,,,
565,,Minerva,britain,cl,,,,,,
566,,Juno,britain,cl,,,,,,
567,,Diana,britain,cl,,,,,,
568,,Doris,britain,cl,,,,,,
569,,Dido,britain,cl,,,,,,
570,,Isis,britain,cl,,,,,,
571,,Arrogant,britain,cl,,,,,,
572,,Furious,britain,cl,,,,,,
573,,Gladiator,britain,cl,,,,,,
574,,Vindictive,britain,cl,,,,,,
575,,Proserpine,britain,cl,,,,,,
576,,Pactolus,britain,cl,,,,,,
577,,Pegasus,britain,cl,,,,,,
578,,Perseus,britain,cl,,,,,,
579,,Pomone,britain,cl,,,,,,
580,,Pyramus,britain,cl,,,,,,
581,,Prometheus,britain,cl,,,,,,
582,,Pioneer,britain,cl,,,,,,
583,,Highflyer,britain,cl,,,,,,
584,,Hermes,britain,cl,,,,,,
585,,Hyacinth,britain,cl,,,,,,
586,,Challenger,britain,cl,,,,,,
587,,Encounter,britain,cl,,,,,,
588,,Penguin,britain,cl,,,,,,
589,,Topaze,britain,cl,,,,,,
590,,Amethyst,britain,cl,,,,,,
591,,Diamond,britain,cl,,,,,,
592,,Sapphire,britain,cl,,,,,,
593,,Sentinel,britain,cl,,,,,,
594,,Skirmisher,britain,cl,,,,,,
595,,Adventure,britain,cl,,,,,,
596,,Attentive,britain,cl,,,,,,
597,,Forward,britain,cl,,,,,,
598,,Foresight,britain,cl,,,,,,
599,,Pathfinder,britain,cl,,,,,,
600,,Patrol,britain,cl,,,,,,
601,,Boadicea,britain,cl,,,,,,
602,,Active,britain,cl,,,,,,
603,,Town,britain,cl,,,,,,
604,,Bristol,britain,cl,,,,,,
605,,Glasgow,britain,cl,,,,,,
606,,Gloucester,britain,cl,,,,,,
607,,Liverpool,britain,cl,,,,,,
608,,Newcastle,britain,cl,,,,,,
609,,Weymouth,britain,cl,,,,,,
610,,Dartmouth,britain,cl,,,,,,
611,,Falmouth,britain,cl,,,,,,
612,,Yarmouth,britain,cl,,,,,,
613,,Chatham,britain,cl,,,,,,
614,,Dublin,britain,cl,,,,,,
615,,Southampton,britain,cl,,,,,,
616,,Brisbane,britain,cl,,,,,,
617,,Melbourne,britain,cl,,,,,,
618,,Sydney,britain,cl,,,,,,
619,,Birmingham,britain,cl,,,,,,
620,,Lowestoft,britain,cl,,,,,,
621,,Nottingham,britain,cl,,,,,,
622,,Adelaide,britain,cl,,,,,,
623,,Birkenhead,britain,cl,,,,,,
624,,Chester,britain,cl,,,,,,
625,,Aurora,britain,cl,,,,,,
626,,Galatea,britain,cl,,,,,,
627,,Inconstant,britain,cl,,,,,,
628,,Penelope,britain,cl,,,,,,
629,,Royalist,britain,cl,,,,,,
630,,Undaunted,britain,cl,,,,,,
631,,Caroline,britain,cl,,,,,,
632,,Canterbury,britain,cl,,,,,,
633,,Castor,britain,cl,,,,,,
634,,Centaur,britain,cl,,,,,,
635,,Concord,britain,cl,,,,,,
636,,Caledon,britain,cl,,,,,,
637,,Cassandra,britain,cl,,,,,,
638,,Caradoc,britain,cl,,,,,,
639,,Ceres,britain,cl,,,,,,
640,,Cardiff,britain,cl,,,,,,
641,,Coventry,britain,cl,,,,,,
642,,Curlew,britain,cl,,,,,,
643,,Carlisle,britain,cl,,,,,,
644,,Cairo,britain,cl,,,,,,
645,,Calcutta,britain,cl,,,,,,
646,,Capetown,britain,cl,,,,,,
647,,Colombo,britain,cl,,,,,,
648,,Danae,britain,cl,,,,,,
649,,Dauntless,britain,cl,,,,,,
650,,Dragon,britain,cl,,,,,,
651,,Delhi,britain,cl,,,,,,
652,,Dunedin,britain,cl,,,,,,
653,,Durban,britain,cl,,,,,,
654,,Despatch,britain,cl,,,,,,
655,,Diomede,britain,cl,,,,,,
656,,Emerald,britain,cl,,,,,,
657,,Enterprise,britain,cl,,,,,,
658,,Achilles,britain,cl,,,,,,
659,,Ajax,britain,cl,,,,,,
660,,Neptune,britain,cl,,,,,,
661,,Orion,britain,cl,,,,,,
662,,Perth,britain,cl,,,,,,
663,,Hobart,britain,cl,,,,,,
664,,Town,britain,cl,,,,,,
665,,Sheffield,britain,cl,,,,,,
666,,Manchester,britain,cl,,,,,,
667,,Edinburgh,britain,cl,,,,,,
668,,Belfast,britain,cl,,,,,,
669,,Euryalus,britain,cl,,,,,,
670,,Argonaut,britain,cl,,,,,,
671,,Black Prince,britain,cl,,,,,,
672,,Diadem,britain,cl,,,,,,
673,,Crown Colony,britain,cl,,,,,,
674,,Newfoundland,britain,cl,,,,,,
675,,Superb,britain,cl,,,,,,
676,,Lion,britain,cl,,,,,,
677,,Blake,britain,cl,,,,,,
678,,Derwent,britain,dd,,,,,,
679,,Eden,britain,dd,,,,,,
680,,Waveney,britain,dd,,,,,,
681,,Boyne,britain,dd,,,,,,
682,,Doon,britain,dd,,,,,,
683,,Kale,britain,dd,,,,,,
684,,Palmer,britain,dd,,,,,,
685,,Erne,britain,dd,,,,,,
686,,Ettrick,britain,dd,,,,,,
687,,Exe,britain,dd,,,,,,
688,,Cherwell,britain,dd,,,,,,
689,,Dee,britain,dd,,,,,,
690,,Rother,britain,dd,,,,,,
691,,Swale,britain,dd,,,,,,
692,,Ure,britain,dd,,,,,,
693,,Wear,britain,dd,,,,,,
694,,Yarrow,britain,dd,,,,,,
695,,Ribble,britain,dd,,,,,,
696,,Teviot,britain,dd,,,,,,
697,,Usk,britain,dd,,,,,,
698,,Welland,britain,dd,,,,,,
699,,Gala,britain,dd,,,,,,
700,,Garry,britain,dd,,,,,,
701,,Laird,britain,dd,,,,,,
702,,Foyle,britain,dd,,,,,,
703,,Itchen,britain,dd,,,,,,
704,,Arun,britain,dd,,,,,,
705,,Blackwater,britain,dd,,,,,,
706,,Liffey,britain,dd,,,,,,
707,,Moy,britain,dd,,,,,,
708,,Ouse,britain,dd,,,,,,
709,,Stour,britain,dd,,,,,,
710,,Test,britain,dd,,,,,,
711,,Kennet,britain,dd,,,,,,
712,,Jed,britain,dd,,,,,,
713,,Chelmer,britain,dd,,,,,,
714,,Colne,britain,dd,,,,,,
715,,Ness,britain,dd,,,,,,
716,,Nith,britain,dd,,,,,,
717,,Cricket,britain,dd,,,,,,
718,,Dragonfly,britain,dd,,,,,,
719,,Firefly,britain,dd,,,,,,
720,,Sandfly,britain,dd,,,,,,
721,,Spider,britain,dd,,,,,,
722,,Gadfly,britain,dd,,,,,,
723,,Glowworm,britain,dd,,,,,,
724,,Gnat,britain,dd,,,,,,
725,,Grasshopper,britain,dd,,,,,,
726,,Greenfly,britain,dd,,,,,,
727,,Mayfly,britain,dd,,,,,,
728,,Moth,britain,dd,,,,,,
729,,Afridi,britain,dd,,,,,,
730,,Cossack,britain,dd,,,,,,
731,,Ghurka,britain,dd,,,,,,
732,,Mohawk,britain,dd,,,,,,
733,,Tartar,britain,dd,,,,,,
734,,Amazon,britain,dd,,,,,,
735,,Saracen,britain,dd,,,,,,
736,,Crusader,britain,dd,,,,,,
737,,Maori,britain,dd,,,,,,
738,,Nubian,britain,dd,,,,,,
739,,Viking,britain,dd,,,,,,
740,,Harper,britain,dd,,,,,,
741,,Zulu,britain,dd,,,,,,
742,,Basilisk,britain,dd,,,,,,
743,,Beagle,britain,dd,,,,,,
744,,Bulldog,britain,dd,,,,,,
745,,Foxhound,britain,dd,,,,,,
746,,Mosquito,britain,dd,,,,,,
747,,Nautilus,britain,dd,,,,,,
748,,Rattlesnake,britain,dd,,,,,,
749,,Savage,britain,dd,,,,,,
750,,Scorpion,britain,dd,,,,,,
751,,Wolverine,britain,dd,,,,,,
752,,Acorn,britain,dd,,,,,,
753,,Alarm,britain,dd,,,,,,
754,,Brisk,britain,dd,,,,,,
755,,Cameleon,britain,dd,,,,,,
756,,Comet,britain,dd,,,,,,
757,,Fury,britain,dd,,,,,,
758,,Goldfinch,britain,dd,,,,,,
759,,Hope,britain,dd,,,,,,
760,,Larne,britain,dd,,,,,,
761,,Lyra,britain,dd,,,,,,
762,,Martin,britain,dd,,,,,,
763,,Minstrel,britain,dd,,,,,,
764,,Nemesis,britain,dd,,,,,,
765,,Nereide,britain,dd,,,,,,
766,,Nymphe,britain,dd,,,,,,
767,,Redpole,britain,dd,,,,,,
768,,Rifleman,britain,dd,,,,,,
769,,Ruby,britain,dd,,,,,,
770,,Sheldrake,britain,dd,,,,,,
771,,Staunch,britain,dd,,,,,,
772,,Acheron,britain,dd,,,,,,
773,,Archer,britain,dd,,,,,,
774,,Ariel,britain,dd,,,,,,
775,,Attack,britain,dd,,,,,,
776,,Badger,britain,dd,,,,,,
777,,Beaver,britain,dd,,,,,,
778,,Defender,britain,dd,,,,,,
779,,Druid,britain,dd,,,,,,
780,,Ferret,britain,dd,,,,,,
781,,Forester,britain,dd,,,,,,
782,,Goshawk,britain,dd,,,,,,
783,,Hind,britain,dd,,,,,,
784,,Hornet,britain,dd,,,,,,
785,,Hydra,britain,dd,,,,,,
786,,Jackal,britain,dd,,,,,,
787,,Lapwing,britain,dd,,,,,,
788,,Lizard,britain,dd,,,,,,
789,,Phoenix,britain,dd,,,,,,
790,,Tigress,britain,dd,,,,,,
791,,Firedrake,britain,dd,,,,,,
792,,Lurcher,britain,dd,,,,,,
793,,Oak,britain,dd,,,,,,
794,,Parramatta,britain,dd,,,,,,
795,,Yarra,britain,dd,,,,,,
796,,Warrego,britain,dd,,,,,,
797,,Huon,britain,dd,,,,,,
798,,Swan,britain,dd,,,,,,
799,,Torrens,britain,dd,,,,,,
800,,Acasta,britain,dd,,,,,,
801,,Achates,britain,dd,,,,,,
802,,Ambuscade,britain,dd,,,,,,
803,,Christopher,britain,dd,,,,,,
804,,Cockatrice,britain,dd,,,,,,
805,,Contest,britain,dd,,,,,,
806,,Lynx,britain,dd,,,,,,
807,,Midge,britain,dd,,,,,,
808,,Owl,britain,dd,,,,,,
809,,Shark,britain,dd,,,,,,
810,,Sparrowhawk,britain,dd,,,,,,
811,,Spitfire,britain,dd,,,,,,
812,,Ardent,britain,dd,,,,,,
813,,Fortune,britain,dd,,,,,,
814,,Garland,britain,dd,,,,,,
815,,Hardy,britain,dd,,,,,,
816,,Paragon,britain,dd,,,,,,
817,,Porpoise,britain,dd,,,,,,
818,,Unity,britain,dd,,,,,,
819,,Victor,britain,dd,,,,,,
820,,Swift,britain,dd,,,,,,
821,,Laertes,britain,dd,,,,,,
822,,Laforey,britain,dd,,,,,,
823,,Lance,britain,dd,,,,,,
824,,Landrail,britain,dd,,,,,,
825,,Lark,britain,dd,,,,,,
826,,Lassoo,britain,dd,,,,,,
827,,Laurel,britain,dd,,,,,,
828,,Laverock,britain,dd,,,,,,
829,,Lawford,britain,dd,,,,,,
830,,Legion,britain,dd,,,,,,
831,,Lennox,britain,dd,,,,,,
832,,Leonidas,britain,dd,,,,,,
833,,Liberty,britain,dd,,,,,,
834,,Linnet,britain,dd,,,,,,
835,,Llewellyn,britain,dd,,,,,,
836,,Lochinvar,britain,dd,,,,,,
837,,Lookout,britain,dd,,,,,,
838,,Louis,britain,dd,,,,,,
839,,Loyal,britain,dd,,,,,,
840,,Lucifer,britain,dd,,,,,,
841,,Lydiard,britain,dd,,,,,,
842,,Lysander,britain,dd,,,,,,
843,,Arno,britain,dd,,,,,,
844,,Murray,britain,dd,,,,,,
845,,Myngs,britain,dd,,,,,,
846,,Matchless,britain,dd,,,,,,
847,,Milne,britain,dd,,,,,,
848,,Morris,britain,dd,,,,,,
849,,Moorsom,britain,dd,,,,,,
850,,Mons,britain,dd,,,,,,
851,,Marne,britain,dd,,,,,,
852,,Michael,britain,dd,,,,,,
853,,Milbrook,britain,dd,,,,,,
854,,Minion,britain,dd,,,,,,
855,,Munster,britain,dd,,,,,,
856,,Mystic,britain,dd,,,,,,
857,,Maenad,britain,dd,,,,,,
858,,Magic,britain,dd,,,,,,
859,,Moresby,britain,dd,,,,,,
860,,Mandate,britain,dd,,,,,,
861,,Manners,britain,dd,,,,,,
862,,Marmion,britain,dd,,,,,,
863,,Martial,britain,dd,,,,,,
864,,Mary Rose,britain,dd,,,,,,
865,,Menace,britain,dd,,,,,,
866,,Mameluke,britain,dd,,,,,,
867,,Marvel,britain,dd,,,,,,
868,,Mindful,britain,dd,,,,,,
869,,Mischief,britain,dd,,,,,,
870,,Nonsuch,britain,dd,,,,,,
871,,Negro,britain,dd,,,,,,
872,,Nepean,britain,dd,,,,,,
873,,Nereus,britain,dd,,,,,,
874,,Nessus,britain,dd,,,,,,
875,,Nestor,britain,dd,,,,,,
876,,Noble,britain,dd,,,,,,
877,,Nomad,britain,dd,,,,,,
878,,Nizam,britain,dd,,,,,,
879,,Nonpareil,britain,dd,,,,,,
880,,Norman,britain,dd,,,,,,
881,,Northesk,britain,dd,,,,,,
882,,North Star,britain,dd,,,,,,
883,,Nugent,britain,dd,,,,,,
884,,Obedient,britain,dd,,,,,,
885,,Obdurate,britain,dd,,,,,,
886,,Onslaught,britain,dd,,,,,,
887,,Onslow,britain,dd,,,,,,
888,,Opal,britain,dd,,,,,,
889,,Ophelia,britain,dd,,,,,,
890,,Opportune,britain,dd,,,,,,
891,,Oracle,britain,dd,,,,,,
892,,Orestes,britain,dd,,,,,,
893,,Orford,britain,dd,,,,,,
894,,Orpheus,britain,dd,,,,,,
895,,Octavia,britain,dd,,,,,,
896,,Ossory,britain,dd,,,,,,
897,,Napier,britain,dd,,,,,,
898,,Narborough,britain,dd,,,,,,
899,,Narwhal,britain,dd,,,,,,
900,,Nicator,britain,dd,,,,,,
901,,Orcadia,britain,dd,,,,,,
902,,Oriana,britain,dd,,,,,,
903,,Paladin,britain,dd,,,,,,
904,,Parthian,britain,dd,,,,,,
905,,Norseman,britain,dd,,,,,,
906,,Oberon,britain,dd,,,,,,
907,,Observer,britain,dd,,,,,,
908,,Offa,britain,dd,,,,,,
909,,Oriole,britain,dd,,,,,,
910,,Osiris,britain,dd,,,,,,
911,,Partridge,britain,dd,,,,,,
912,,Pasley,britain,dd,,,,,,
913,,Medina,britain,dd,,,,,,
914,,Medway,britain,dd,,,,,,
915,,Pelican,britain,dd,,,,,,
916,,Pellew,britain,dd,,,,,,
917,,Penn,britain,dd,,,,,,
918,,Peregrine,britain,dd,,,,,,
919,,Petard,britain,dd,,,,,,
920,,Peyton,britain,dd,,,,,,
921,,Pheasant,britain,dd,,,,,,
922,,Phoebe,britain,dd,,,,,,
923,,Pigeon,britain,dd,,,,,,
924,,Plover,britain,dd,,,,,,
925,,Plucky,britain,dd,,,,,,
926,,Portia,britain,dd,,,,,,
927,,Prince,britain,dd,,,,,,
928,,Pylades,britain,dd,,,,,,
929,,Mentor,britain,dd,,,,,,
930,,Mansfield,britain,dd,,,,,,
931,,Miranda,britain,dd,,,,,,
932,,Minos,britain,dd,,,,,,
933,,Manley,britain,dd,,,,,,
934,,Moon,britain,dd,,,,,,
935,,Morning Star,britain,dd,,,,,,
936,,Mounsey,britain,dd,,,,,,
937,,Musketeer,britain,dd,,,,,,
938,,Nerissa,britain,dd,,,,,,
939,,Relentless,britain,dd,,,,,,
940,,Rival,britain,dd,,,,,,
941,,Meteor,britain,dd,,,,,,
942,,Mastiff,britain,dd,,,,,,
943,,Patrician,britain,dd,,,,,,
944,,Patriot,britain,dd,,,,,,
945,,Rapid,britain,dd,,,,,,
946,,Talisman,britain,dd,,,,,,
947,,Termagant,britain,dd,,,,,,
948,,Trident,britain,dd,,,,,,
949,,Turbulent,britain,dd,,,,,,
950,,Faulknor,britain,dd,,,,,,
951,,Kempenfelt,britain,dd,,,,,,
952,,Nimrod,britain,dd,,,,,,
953,,Abdiel,britain,dd,,,,,,
954,,Gabriel,britain,dd,,,,,,
955,,Ithuriel,britain,dd,,,,,,
956,,Parker,britain,dd,,,,,,
957,,Grenville,britain,dd,,,,,,
958,,Hoste,britain,dd,,,,,,
959,,Seymour,britain,dd,,,,,,
960,,Saumarez,britain,dd,,,,,,
961,,Anzac,britain,dd,,,,,,
962,,Radstock,britain,dd,,,,,,
963,,Raider,britain,dd,,,,,,
964,,Romola,britain,dd,,,,,,
965,,Rowena,britain,dd,,,,,,
966,,Restless,britain,dd,,,,,,
967,,Rigorous,britain,dd,,,,,,
968,,Rocket,britain,dd,,,,,,
969,,Rob Roy,britain,dd,,,,,,
970,,Redgauntlet,britain,dd,,,,,,
971,,Redoubt,britain,dd,,,,,,
972,,Recruit,britain,dd,,,,,,
973,,Sable,britain,dd,,,,,,
974,,Setter,britain,dd,,,,,,
975,,Salmon,britain,dd,,,,,,
976,,Sylph,britain,dd,,,,,,
977,,Sarpedon,britain,dd,,,,,,
978,,Sorceress,britain,dd,,,,,,
979,,Sturgeon,britain,dd,,,,,,
980,,Sceptre,britain,dd,,,,,,
981,,Satyr,britain,dd,,,,,,
982,,Sharpshooter,britain,dd,,,,,,
983,,Simoom,britain,dd,,,,,,
984,,Skate,britain,dd,,,,,,
985,,Skilful,britain,dd,,,,,,
986,,Springbok,britain,dd,,,,,,
987,,Starfish,britain,dd,,,,,,
988,,Stork,britain,dd,,,,,,
989,,Tancred,britain,dd,,,,,,
990,,Tarpon,britain,dd,,,,,,
991,,Telemachus,britain,dd,,,,,,
992,,Tempest,britain,dd,,,,,,
993,,Tenacious,britain,dd,,,,,,
994,,Tetrarch,britain,dd,,,,,,
995,,Thisbe,britain,dd,,,,,,
996,,Thruster,britain,dd,,,,,,
997,,Tormentor,britain,dd,,,,,,
998,,Tornado,britain,dd,,,,,,
999,,Torrent,britain,dd,,,,,,
1000,,Torrid,britain,dd,,,,,,
1001,,Trenchant,britain,dd,,,,,,
1002,,Tristram,britain,dd,,,,,,
1003,,Tirade,britain,dd,,,,,,
1004,,Tower,britain,dd,,,,,,
1005,,Ulster,britain,dd,,,,,,
1006,,Ulysses,britain,dd,,,,,,
1007,,Umpire,britain,dd,,,,,,
1008,,Undine,britain,dd,,,,,,
1009,,Urchin,britain,dd,,,,,,
1010,,Ursa,britain,dd,,,,,,
1011,,Ursula,britain,dd,,,,,,
1012,,Rosalind,britain,dd,,,,,,
1013,,Radiant,britain,dd,,,,,,
1014,,Retriever,britain,dd,,,,,,
1015,,Taurus,britain,dd,,,,,,
1016,,Teazer,britain,dd,,,,,,
1017,,Sabrina,britain,dd,,,,,,
1018,,Strongbow,britain,dd,,,,,,
1019,,Surprise,britain,dd,,,,,,
1020,,Sybille,britain,dd,,,,,,
1021,,Truculent,britain,dd,,,,,,
1022,,Tyrant,britain,dd,,,,,,
1023,,Ulleswater,britain,dd,,,,,,
1024,,Scimitar,britain,dd,,,,,,
1025,,Scotsman,britain,dd,,,,,,
1026,,Scout,britain,dd,,,,,,
1027,,Senator,britain,dd,,,,,,
1028,,Sepoy,britain,dd,,,,,,
1029,,Seraph,britain,dd,,,,,,
1030,,Shamrock,britain,dd,,,,,,
1031,,Shikari,britain,dd,,,,,,
1032,,Success,britain,dd,,,,,,
1033,,Sikh,britain,dd,,,,,,
1034,,Sirdar,britain,dd,,,,,,
1035,,Somme,britain,dd,,,,,,
1036,,Steadfast,britain,dd,,,,,,
1037,,Sterling,britain,dd,,,,,,
1038,,Swallow,britain,dd,,,,,,
1039,,Swordsman,britain,dd,,,,,,
1040,,Sabre,britain,dd,,,,,,
1041,,Saladin,britain,dd,,,,,,
1042,,Splendid,britain,dd,,,,,,
1043,,Tribune,britain,dd,,,,,,
1044,,Trinidad,britain,dd,,,,,,
1045,,Tactician,britain,dd,,,,,,
1046,,Tara,britain,dd,,,,,,
1047,,Tasmania,britain,dd,,,,,,
1048,,Tattoo,britain,dd,,,,,,
1049,,Scythe,britain,dd,,,,,,
1050,,Seabear,britain,dd,,,,,,
1051,,Seafire,britain,dd,,,,,,
1052,,Searcher,britain,dd,,,,,,
1053,,Seawolf,britain,dd,,,,,,
1054,,Serapis,britain,dd,,,,,,
1055,,Serene,britain,dd,,,,,,
1056,,Sesame,britain,dd,,,,,,
1057,,Spear,britain,dd,,,,,,
1058,,Spindrift,britain,dd,,,,,,
1059,,Tenedos,britain,dd,,,,,,
1060,,Thanet,britain,dd,,,,,,
1061,,Thracian,britain,dd,,,,,,
1062,,Stonehenge,britain,dd,,,,,,
1063,,Stormcloud,britain,dd,,,,,,
1064,,Strenuous,britain,dd,,,,,,
1065,,Stronghold,britain,dd,,,,,,
1066,,Sturdy,britain,dd,,,,,,
1067,,Sardonyx,britain,dd,,,,,,
1068,,Saturn,britain,dd,,,,,,
1069,,Sycamore,britain,dd,,,,,,
1070,,Sportive,britain,dd,,,,,,
1071,,Stalwart,britain,dd,,,,,,
1072,,Tilbury,britain,dd,,,,,,
1073,,Tintagel,britain,dd,,,,,,
1074,,Trojan,britain,dd,,,,,,
1075,,Truant,britain,dd,,,,,,
1076,,Trusty,britain,dd,,,,,,
1077,,Speedy,britain,dd,,,,,,
1078,,Tobago,britain,dd,,,,,,
1079,,Torbay,britain,dd,,,,,,
1080,,Toreador,britain,dd,,,,,,
1081,,Tourmaline,britain,dd,,,,,,
1082,,Torch,britain,dd,,,,,,
1083,,Tomahawk,britain,dd,,,,,,
1084,,Tryphon,britain,dd,,,,,,
1085,,Tumult,britain,dd,,,,,,
1086,,Turquoise,britain,dd,,,,,,
1087,,Tuscan,britain,dd,,,,,,
1088,,Tyrian,britain,dd,,,,,,
1089,,Vancouver,britain,dd,,,,,,
1090,,Vanessa,britain,dd,,,,,,
1091,,Vanity,britain,dd,,,,,,
1092,,Vanoc,britain,dd,,,,,,
1093,,Vanquisher,britain,dd,,,,,,
1094,,Vectis,britain,dd,,,,,,
1095,,Vega,britain,dd,,,,,,
1096,,Vehement,britain,dd,,,,,,
1097,,Velox,britain,dd,,,,,,
1098,,Vendetta,britain,dd,,,,,,
1099,,Venetia,britain,dd,,,,,,
1100,,Venturous,britain,dd,,,,,,
1101,,Verdun,britain,dd,,,,,,
1102,,Versatile,britain,dd,,,,,,
1103,,Verulam,britain,dd,,,,,,
1104,,Vesper,britain,dd,,,,,,
1105,,Vidette,britain,dd,,,,,,
1106,,Vimiera,britain,dd,,,,,,
1107,,Violent,britain,dd,,,,,,
1108,,Vittoria,britain,dd,,,,,,
1109,,Vivacious,britain,dd,,,,,,
1110,,Vivien,britain,dd,,,,,,
1111,,Vortigern,britain,dd,,,,,,
1112,,Voyager,britain,dd,,,,,,
1113,,Wakeful,britain,dd,,,,,,
1114,,Walker,britain,dd,,,,,,
1115,,Walpole,britain,dd,,,,,,
1116,,Walrus,britain,dd,,,,,,
1117,,Warwick,britain,dd,,,,,,
1118,,Watchman,britain,dd,,,,,,
1119,,Waterhen,britain,dd,,,,,,
1120,,Wessex,britain,dd,,,,,,
1121,,Westcott,britain,dd,,,,,,
1122,,Westminster,britain,dd,,,,,,
1123,,Whirlwind,britain,dd,,,,,,
1124,,Whitley,britain,dd,,,,,,
1125,,Winchelsea,britain,dd,,,,,,
1126,,Winchester,britain,dd,,,,,,
1127,,Windsor,britain,dd,,,,,,
1128,,Wolfhound,britain,dd,,,,,,
1129,,Wrestler,britain,dd,,,,,,
1130,,Wryneck,britain,dd,,,,,,
1131,,Wayfarer,britain,dd,,,,,,
1132,,Woodpecker,britain,dd,,,,,,
1133,,Viceroy,britain,dd,,,,,,
1134,,Viscount,britain,dd,,,,,,
1135,,Wolsey,britain,dd,,,,,,
1136,,Woolston,britain,dd,,,,,,
1137,,Wishart,britain,dd,,,,,,
1138,,Witch,britain,dd,,,,,,
1139,,Vansittart,britain,dd,,,,,,
1140,,Vantage,britain,dd,,,,,,
1141,,Venomous,britain,dd,,,,,,
1142,,Verity,britain,dd,,,,,,
1143,,Volunteer,britain,dd,,,,,,
1144,,Votary,britain,dd,,,,,,
1145,,Wanderer,britain,dd,,,,,,
1146,,Warren,britain,dd,,,,,,
1147,,Welfare,britain,dd,,,,,,
1148,,Whitehall,britain,dd,,,,,,
1149,,Whitehead,britain,dd,,,,,,
1150,,Wren,britain,dd,,,,,,
1151,,Wye,britain,dd,,,,,,
1152,,Vashon,britain,dd,,,,,,
1153,,Vengeful,britain,dd,,,,,,
1154,,Veteran,britain,dd,,,,,,
1155,,Vigo,britain,dd,,,,,,
1156,,Vigorous,britain,dd,,,,,,
1157,,Virulent,britain,dd,,,,,,
1158,,Volage,britain,dd,,,,,,
1159,,Volcano,britain,dd,,,,,,
1160,,Wager,britain,dd,,,,,,
1161,,Wake,britain,dd,,,,,,
1162,,Waldegrave,britain,dd,,,,,,
1163,,Walton,britain,dd,,,,,,
1164,,Whitaker,britain,dd,,,,,,
1165,,Watson,britain,dd,,,,,,
1166,,Wave,britain,dd,,,,,,
1167,,Weazel,britain,dd,,,,,,
1168,,White Bear,britain,dd,,,,,,
1169,,Wellesley,britain,dd,,,,,,
1170,,Wheeler,britain,dd,,,,,,
1171,,Whip,britain,dd,,,,,,
1172,,Whippet,britain,dd,,,,,,
1173,,Whelp,britain,dd,,,,,,
1174,,Whitshed,britain,dd,,,,,,
1175,,Willoughby,britain,dd,,,,,,
1176,,Winter,britain,dd,,,,,,
1177,,Witherington,britain,dd,,,,,,
1178,,Wivern,britain,dd,,,,,,
1179,,Worcester,britain,dd,,,,,,
1180,,Wrangler,britain,dd,,,,,,
1181,,Werewolf,britain,dd,,,,,,
1182,,Westphal,britain,dd,,,,,,
1183,,Yeoman,britain,dd,,,,,,
