#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),,,"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,#comment,#BASE,model_1,weight_modifier_1,scale_1,max_scale_1,caliber_length_modifier_1,#model_STD_1,#caliber_EST_1,#weight_EST_1,model_2,weight_modifier_2,scale_2,max_scale_2,caliber_length_modifier_2,#model_STD_2,#caliber_EST_2,#weight_EST_2,model_3,weight_modifier_3,scale_3,max_scale_3,caliber_length_modifier_3,#model_STD_3,#caliber_EST_3,#weight_EST_3,model_4,weight_modifier_4,scale_4,max_scale_4,caliber_length_modifier_4,#model_STD_4,#caliber_EST_4,#weight_EST_4,model_5,weight_modifier_5,scale_5,max_scale_5,caliber_length_modifier_5,#model_STD_5,#caliber_EST_5,#weight_EST_5,#,#,#,#
gun_6_x2_britain,,152,gun_6_x2,britain,,,0.1859,friedrich_gun_228_x2,1.1348,0.6346,0.6741,1.4883,0.3953,38.9437,1.1489,dreadnought_gun_178_x2,1.2201,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x2,1.2354,0.95,1.0092,1.254,0.5918,47.9602,1.2508,nelson_gun_152_x2,1.2874,1.0333,1.0977,1.2281,0.6437,51.0875,1.3034,nelson_gun_152_x2,1.3034,1.0461,1.1113,1.2555,0.6517,52.8755,1.3196,,,,
gun_6_x3_britain,,152,gun_6_x3,britain,,,0.1859,warrior_gun_228_x3,1.2277,0.7567,0.8038,1.2117,0.4714,46.1818,1.2585,dreadnought_gun_178_x3,1.205,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x3,1.2202,0.95,1.0092,1.254,0.5918,47.9602,1.2508,nelson_gun_152_x3,1.2715,1.0333,1.0977,1.2281,0.6437,51.0875,1.3034,nelson_gun_152_x3,1.2873,1.0461,1.1113,1.2555,0.6517,52.8755,1.3196,,,,
gun_6_x4_britain,,152,gun_6_x4,britain,,,0.1859,warrior_gun_228_x4,1.2125,0.7567,0.8038,1.2117,0.4714,46.1818,1.2585,dreadnought_gun_178_x4,1.1902,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x4,1.2051,0.95,1.0092,1.254,0.5918,47.9602,1.2508,nelson_gun_152_x4,1.2557,1.0333,1.0977,1.1353,0.6437,51.0854,1.3033,nelson_gun_152_x4,1.2714,1.0461,1.1113,1.1606,0.6517,52.8734,1.3196,,,,
gun_6_x2_alt_britain,,152,gun_6_x2_alt,britain,,New line - alternate guns,0.1859,friedrich_gun_228_x2,1.1348,0.6346,0.6741,1.4883,0.3953,38.9437,1.1489,dreadnought_gun_178_x2,1.2201,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,agamemnon_gun_228_x2,1.2517,0.8646,0.9185,1.2613,0.5386,48.594,1.2673,british_adv_cruiser_152_gun_x2,1.2213,0.8007,0.8506,1.3614,0.4988,48.4665,1.2365,british_adv_cruiser_152_gun_x2,1.2365,0.8106,0.8611,1.3918,0.505,50.1628,1.2519,,,,
gun_6_x3_alt_britain,,152,gun_6_x3_alt,britain,,New line - alternate guns,0.1859,warrior_gun_228_x3,1.2277,0.7567,0.8038,1.2117,0.4714,46.1818,1.2585,dreadnought_gun_178_x3,1.205,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,agamemnon_gun_228_x3,1.2363,0.8646,0.9185,1.2613,0.5386,48.594,1.2673,british_adv_cruiser_152_gun_x3,1.2062,0.8007,0.8506,1.3614,0.4988,48.4665,1.2365,british_adv_cruiser_152_gun_x3,1.2212,0.8106,0.8611,1.3918,0.505,50.1628,1.2519,,,,
gun_7_x1_britain,,178,gun_7_x1,britain,,,0.2118,dd_s_gun_102_x1,1.2777,1.5728,1.657,1.0334,0.8687,46.8859,1.2777,dd_s_gun_102_x1,1.2937,1.5926,1.6778,1.0563,0.8796,48.5269,1.2937,hood_gun_140_x1,1.3689,1.4615,1.5397,1.0536,0.8072,52.4917,1.3689,yamato_gun_155_x1,1.2233,1.0708,1.1281,1.3025,0.5914,47.948,1.2233,yamato_gun_155_x1,1.2386,1.0842,1.1422,1.3314,0.5988,49.6262,1.2386,,,,
gun_7_x2_britain,,178,gun_7_x2,britain,,,0.2118,friedrich_gun_228_x2,1.117,0.7157,0.754,1.4794,0.3953,38.3336,1.1309,dreadnought_gun_178_x2,1.201,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x2,1.216,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,yamato_gun_155_x2,1.2082,1.0708,1.1281,1.3025,0.5914,47.948,1.2233,yamato_gun_155_x2,1.2234,1.0842,1.1422,1.3314,0.5988,49.6262,1.2386,,,,
gun_7_x3_britain,,178,gun_7_x3,britain,,,0.2118,warrior_gun_228_x3,1.2085,0.8535,0.8992,1.2044,0.4714,45.4583,1.2388,dreadnought_gun_178_x3,1.1862,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x3,1.201,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,yamato_gun_155_x3,1.1933,1.0708,1.1281,1.3025,0.5914,47.948,1.2233,yamato_gun_155_x3,1.2083,1.0842,1.1422,1.3314,0.5988,49.6262,1.2386,,,,
gun_7_x4_britain,,178,gun_7_x4,britain,,,0.2118,warrior_gun_228_x4,1.1935,0.8535,0.8992,1.2044,0.4714,45.4583,1.2388,dreadnought_gun_178_x4,1.1716,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x4,1.1862,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,yamato_gun_155_x4,1.1786,1.0708,1.1281,1.2679,0.5914,47.9479,1.2233,yamato_gun_155_x4,1.1932,1.0842,1.1422,1.2961,0.5988,49.6261,1.2385,,,,
gun_7_x2_alt_britain,,178,gun_7_x2_alt,britain,,New line - alternate guns,0.2118,friedrich_gun_228_x2,1.117,0.7157,0.754,1.4794,0.3953,38.3336,1.1309,dreadnought_gun_178_x2,1.201,1.0583,1.115,1.2194,0.5845,45.6124,1.216,warrior_gun_228_x2,1.2544,0.8751,0.922,1.2583,0.4833,48.6961,1.27,hood_gun_380_x2,1.2403,0.5436,0.5727,1.452,0.3002,49.2229,1.2558,hood_gun_380_x2,1.2559,0.5504,0.5799,1.4842,0.304,50.9457,1.2715,,,,
gun_7_x3_alt_britain,,178,gun_7_x3_alt,britain,,New line - alternate guns,0.2118,warrior_gun_228_x3,1.2085,0.8535,0.8992,1.2044,0.4714,45.4583,1.2388,dreadnought_gun_178_x3,1.1862,1.0583,1.115,1.2194,0.5845,45.6124,1.216,warrior_gun_228_x3,1.2389,0.8751,0.922,1.2583,0.4833,48.6961,1.27,hood_gun_380_x3,1.225,0.5436,0.5727,1.452,0.3002,49.2229,1.2558,hood_gun_380_x3,1.2403,0.5504,0.5799,1.4842,0.304,50.9457,1.2715,,,,
"gun_8_x1_britain_bb,bc",,203,gun_8_x1,britain,"bb, bc",,0.235,dd_s_gun_102_x1,1.261,1.7433,1.8255,1.021,0.8687,46.2738,1.261,agamemnon_gun_228_x1,1.1757,0.9818,1.0281,1.2739,0.4892,44.102,1.1757,agamemnon_gun_228_x1,1.1904,0.994,1.0409,1.3023,0.4953,45.6456,1.1904,moga_gun_200_x1,1.1828,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x1,1.1975,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
"gun_8_x2_britain_bb,bc",,203,gun_8_x2,britain,"bb, bc",,0.235,friedrich_gun_228_x2,1.1024,0.7933,0.8307,1.4616,0.3953,37.8331,1.1161,agamemnon_gun_228_x2,1.201,1.0675,1.1179,1.2117,0.5319,45.6118,1.216,agamemnon_gun_228_x2,1.216,1.0809,1.1319,1.2386,0.5386,47.2082,1.2311,moga_gun_200_x2,1.1682,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x2,1.1828,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
"gun_8_x3_britain_bb,bc",,203,gun_8_x3,britain,"bb, bc",,0.235,warrior_gun_228_x3,1.1926,0.9461,0.9907,1.1898,0.4714,44.8648,1.2226,agamemnon_gun_228_x3,1.1862,1.0675,1.1179,1.2117,0.5319,45.6118,1.216,agamemnon_gun_228_x3,1.2009,1.0809,1.1319,1.2386,0.5386,47.2082,1.2311,moga_gun_200_x3,1.1538,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x3,1.1682,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
"gun_8_x4_britain_bb,bc",,203,gun_8_x4,britain,"bb, bc",,0.235,warrior_gun_228_x4,1.1779,0.9461,0.9907,1.1898,0.4714,44.8648,1.2226,agamemnon_gun_228_x4,1.1716,1.0675,1.1179,1.2117,0.5319,45.6118,1.216,agamemnon_gun_228_x4,1.1861,1.0809,1.1319,1.2386,0.5386,47.2082,1.2311,kgeorge_gun_380_x4,1.3353,0.6444,0.6748,1.2654,0.3211,54.3265,1.386,kgeorge_gun_380_x4_c,1.352,0.6525,0.6833,1.2934,0.3251,56.2279,1.4033,,,,
gun_8_x1_britain,,203,gun_8_x1,britain,,,0.235,dd_s_gun_102_x1,1.261,1.7433,1.8255,1.021,0.8687,46.2738,1.261,warrior_gun_228_x1,1.2379,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,warrior_gun_228_x1,1.2534,0.9699,1.0157,1.2433,0.4833,48.0603,1.2534,moga_gun_200_x1,1.1828,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x1,1.1975,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
gun_8_x2_britain,,203,gun_8_x2,britain,,,0.235,friedrich_gun_228_x2,1.1024,0.7933,0.8307,1.4616,0.3953,37.8331,1.1161,warrior_gun_228_x2,1.2227,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,warrior_gun_228_x2,1.238,0.9699,1.0157,1.2433,0.4833,48.0603,1.2534,moga_gun_200_x2,1.1682,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x2,1.1828,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
gun_8_x3_britain,,203,gun_8_x3,britain,,,0.235,warrior_gun_228_x3,1.1926,0.9461,0.9907,1.1898,0.4714,44.8648,1.2226,warrior_gun_228_x3,1.2076,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,warrior_gun_228_x3,1.2227,0.9699,1.0157,1.2433,0.4833,48.0603,1.2534,moga_gun_200_x3,1.1538,0.9194,0.9628,1.3818,0.4581,46.3602,1.1828,moga_gun_200_x3,1.1682,0.9308,0.9747,1.4126,0.4638,47.9828,1.1975,,,,
gun_8_x4_britain,,203,gun_8_x4,britain,,,0.235,warrior_gun_228_x4,1.1779,0.9461,0.9907,1.1898,0.4714,44.8648,1.2226,warrior_gun_228_x4,1.1927,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,warrior_gun_228_x4,1.2076,0.9699,1.0157,1.2433,0.4833,48.0603,1.2534,kgeorge_gun_380_x4,1.3353,0.6444,0.6748,1.2654,0.3211,54.3265,1.386,kgeorge_gun_380_x4_c,1.352,0.6525,0.6833,1.2934,0.3251,56.2279,1.4033,,,,
gun_8_x2_alt_britain,,203,gun_8_x2_alt,britain,,New line - alternate guns,0.235,friedrich_gun_228_x2,1.1024,0.7933,0.8307,1.4616,0.3953,37.8331,1.1161,warrior_gun_228_x2,1.2227,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,nelson_gun_152_x2,1.2352,1.2758,1.336,1.1799,0.6357,47.9522,1.2506,kgeorge_gun_a_380_x2,1.3689,0.6444,0.6748,1.2654,0.3211,54.3264,1.386,kgeorge_gun_380_x2_b,1.386,0.6525,0.6833,1.2934,0.3251,56.2278,1.4033,,,,
gun_8_x3_alt_britain,,203,gun_8_x3_alt,britain,,New line - alternate guns,0.235,warrior_gun_228_x3,1.1926,0.9461,0.9907,1.1898,0.4714,44.8648,1.2226,warrior_gun_228_x3,1.2076,0.9579,1.0031,1.2163,0.4773,46.4351,1.2379,nelson_gun_152_x3,1.22,1.2758,1.336,1.1799,0.6357,47.9522,1.2506,kgeorge_gun_a_380_x3,1.352,0.6444,0.6748,1.2654,0.3211,54.3264,1.386,kgeorge_gun_380_x3_b,1.3689,0.6525,0.6833,1.2934,0.3251,56.2278,1.4033,,,,
gun_9_x1_britain,,229,gun_9_x1,britain,,,0.2574,dd_s_gun_102_x1,1.2459,1.9204,2.001,1.0031,0.8687,45.7194,1.2459,warrior_gun_228_x1,1.2231,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,warrior_gun_228_x1,1.2384,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,hood_gun_380_x1,1.2245,0.6637,0.6916,1.4095,0.3002,47.9982,1.2245,british_adv_cruiser_152_gun_x1,1.2017,1.1164,1.1633,1.3428,0.505,48.1485,1.2017,,,,
gun_9_x2_britain,,229,gun_9_x2,britain,,,0.2574,ny_gun_210_x2,1.0894,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,warrior_gun_228_x2,1.208,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,warrior_gun_228_x2,1.2232,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,hood_gun_380_x2,1.2094,0.6637,0.6916,1.4095,0.3002,47.9982,1.2245,british_adv_cruiser_152_gun_x2,1.1869,1.1164,1.1633,1.3428,0.505,48.1485,1.2017,,,,
gun_9_x3_britain,,229,gun_9_x3,britain,,,0.2574,ny_gun_210_x3,1.076,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,warrior_gun_228_x3,1.1931,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,warrior_gun_228_x3,1.2081,1.0685,1.1134,1.2214,0.4833,47.4846,1.2384,hood_gun_380_x3,1.1945,0.6637,0.6916,1.4095,0.3002,47.9982,1.2245,british_adv_cruiser_152_gun_x3,1.1723,1.1164,1.1633,1.3428,0.505,48.1485,1.2017,,,,
gun_9_x4_britain,,229,gun_9_x4,britain,,,0.2574,ny_gun_210_x4,1.0627,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,warrior_gun_228_x4,1.1784,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,agamemnon_gun_228_x4,1.172,1.1907,1.2407,1.2169,0.5386,46.6427,1.2164,agamemnon_gun_228_x4,1.1866,1.2055,1.2561,1.244,0.5453,48.2752,1.2316,yamato_gun_155_x4,1.1636,1.3238,1.3794,1.258,0.5988,48.3914,1.2077,,,,
gun_9_x2_alt_britain,,229,gun_9_x2_alt,britain,,New line - alternate guns,0.2574,ny_gun_210_x2,1.0894,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,warrior_gun_228_x2,1.208,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,agamemnon_gun_228_x2,1.2014,1.1907,1.2407,1.2169,0.5386,46.6427,1.2164,agamemnon_gun_228_x2,1.2164,1.2055,1.2561,1.244,0.5453,48.2752,1.2316,yamato_gun_155_x2,1.1928,1.3238,1.3794,1.2923,0.5988,48.3915,1.2077,,,,
gun_9_x3_alt_britain,,229,gun_9_x3_alt,britain,,New line - alternate guns,0.2574,ny_gun_210_x3,1.076,1.2033,1.2538,1.3129,0.5443,38.3619,1.103,warrior_gun_228_x3,1.1931,1.0552,1.0995,1.195,0.4773,45.8788,1.2231,agamemnon_gun_228_x3,1.1866,1.1907,1.2407,1.2169,0.5386,46.6427,1.2164,agamemnon_gun_228_x3,1.2014,1.2055,1.2561,1.244,0.5453,48.2752,1.2316,yamato_gun_155_x3,1.1781,1.3238,1.3794,1.2923,0.5988,48.3915,1.2077,,,,
gun_10_x1_britain,,254,gun_10_x1,britain,,,0.2773,dd_s_gun_102_x1,1.2331,2.091,2.1703,0.9823,0.8687,45.2482,1.2331,warrior_gun_228_x1,1.2105,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,warrior_gun_228_x1,1.2256,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,nelson_gun_406_x1,1.2862,0.6781,0.7039,1.317,0.2817,50.4166,1.2862,nelson_gun_406_x1,1.3023,0.6865,0.7126,1.3464,0.2852,52.1812,1.3023,,,,
gun_10_x2_britain,,254,gun_10_x2,britain,,,0.2773,ny_gun_210_x2,1.0782,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,warrior_gun_228_x2,1.1956,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,warrior_gun_228_x2,1.2105,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,nelson_gun_406_x2,1.2704,0.6781,0.7039,1.317,0.2817,50.4166,1.2862,nelson_gun_406_x2,1.2863,0.6865,0.7126,1.3464,0.2852,52.1812,1.3023,,,,
gun_10_x3_britain,,254,gun_10_x3,britain,,,0.2773,ny_gun_210_x3,1.0649,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,warrior_gun_228_x3,1.1808,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,warrior_gun_228_x3,1.1956,1.1634,1.2076,1.1961,0.4833,46.9951,1.2256,nelson_gun_406_x3,1.2547,0.6781,0.7039,1.317,0.2817,50.4166,1.2862,nelson_gun_406_x3,1.2704,0.6865,0.7126,1.3464,0.2852,52.1812,1.3023,,,,
gun_10_x4_britain,,254,gun_10_x4,britain,,,0.2773,ny_gun_210_x4,1.0517,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,warrior_gun_228_x4,1.1663,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,agamemnon_gun_228_x4,1.1599,1.2965,1.3457,1.1916,0.5386,46.1619,1.2039,agamemnon_gun_228_x4,1.1744,1.3126,1.3624,1.2182,0.5453,47.7775,1.2189,kgeorge_gun_380_x4_c,1.3221,0.7826,0.8123,1.2444,0.3251,54.9817,1.3722,,,,
gun_10_x2_alt_britain,,254,gun_10_x2_alt,britain,,New line - alternate guns,0.2773,ny_gun_210_x2,1.0782,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,warrior_gun_228_x2,1.1956,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,agamemnon_gun_228_x2,1.1891,1.2965,1.3457,1.1916,0.5386,46.1619,1.2039,agamemnon_gun_228_x2,1.2039,1.3126,1.3624,1.2182,0.5453,47.7776,1.2189,kgeorge_gun_380_x2_b,1.3553,0.7826,0.8123,1.2444,0.3251,54.9816,1.3722,,,,
gun_10_x3_alt_britain,,254,gun_10_x3_alt,britain,,New line - alternate guns,0.2773,ny_gun_210_x3,1.0649,1.3102,1.3599,1.2857,0.5443,37.9665,1.0916,warrior_gun_228_x3,1.1808,1.1489,1.1925,1.1702,0.4773,45.4059,1.2105,agamemnon_gun_228_x3,1.1744,1.2965,1.3457,1.1916,0.5386,46.1619,1.2039,agamemnon_gun_228_x3,1.189,1.3126,1.3624,1.2182,0.5453,47.7776,1.2189,kgeorge_gun_380_x3_b,1.3386,0.7826,0.8123,1.2444,0.3251,54.9816,1.3722,,,,
gun_11_x1_britain,,279,gun_11_x1,britain,,,0.2431,friedrich_gun_305_x1,1.1248,0.9402,0.9728,1.1044,0.361,38.1262,1.1248,irresistible_gun_305_x1,1.0842,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,irresistible_gun_305_x1,1.0977,0.9655,0.999,1.1198,0.3707,42.0924,1.0977,hood_gun_380_x1,1.2006,0.7819,0.809,1.1079,0.3002,47.0596,1.2006,british_adv_cruiser_152_gun_x1,1.1782,1.3152,1.3608,1.0555,0.505,47.207,1.1782,,,,
gun_11_x2_britain,,279,gun_11_x2,britain,,,0.2431,friedrich_gun_305_x2,1.111,0.9402,0.9728,1.1044,0.361,38.1262,1.1248,irresistible_gun_305_x2,1.0709,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,irresistible_gun_305_x2,1.0842,0.9655,0.999,1.1198,0.3707,42.0924,1.0977,hood_gun_380_x2,1.1858,0.7819,0.809,1.1079,0.3002,47.0596,1.2006,british_adv_cruiser_152_gun_x2,1.1637,1.3152,1.3608,1.0555,0.505,47.207,1.1782,,,,
gun_11_x3_britain,,279,gun_11_x3,britain,,,0.2431,warrior_gun_228_x3,1.1553,1.2277,1.2702,0.919,0.4714,43.4606,1.1843,irresistible_gun_305_x3,1.0576,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,irresistible_gun_305_x3,1.0708,0.9655,0.999,1.1198,0.3707,42.0924,1.0977,hood_gun_380_x3,1.1712,0.7819,0.809,1.1079,0.3002,47.0596,1.2006,british_adv_cruiser_152_gun_x3,1.1493,1.3152,1.3608,1.0555,0.505,47.207,1.1782,,,,
gun_11_x4_britain,,279,gun_11_x4,britain,,,0.2431,warrior_gun_228_x4,1.141,1.2277,1.2702,0.919,0.4714,43.4605,1.1843,irresistible_gun_305_x4,1.0446,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,dreadnought_gun_305_x4,1.0704,0.9655,0.999,1.1065,0.3707,42.6011,1.111,vdt_gun_280_x4,1.245,0.9764,1.0102,1.0389,0.3749,48.0061,1.2922,vdt_gun_280_x4,1.2605,0.9886,1.0229,1.062,0.3796,49.6863,1.3083,,,,
gun_11_x2_alt_britain,,279,gun_11_x2_alt,britain,,New line - alternate guns,0.2431,friedrich_gun_305_x2,1.111,0.9402,0.9728,1.1044,0.361,38.1262,1.1248,irresistible_gun_305_x2,1.0709,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,dreadnought_gun_305_x2,1.0973,0.9655,0.999,1.1065,0.3707,42.6011,1.111,vdt_gun_280_x2,1.2763,0.9764,1.0102,1.0389,0.3749,48.0061,1.2922,vdt_gun_280_x2,1.2922,0.9886,1.0229,1.062,0.3796,49.6863,1.3083,,,,
gun_11_x3_alt_britain,,279,gun_11_x3_alt,britain,,New line - alternate guns,0.2431,warrior_gun_228_x3,1.1553,1.2277,1.2702,0.919,0.4714,43.4606,1.1843,irresistible_gun_305_x3,1.0576,0.9535,0.9865,1.0956,0.3661,40.669,1.0842,dreadnought_gun_305_x3,1.0838,0.9655,0.999,1.1065,0.3707,42.6011,1.111,vdt_gun_280_x3,1.2605,0.9764,1.0102,1.0389,0.3749,48.0061,1.2922,vdt_gun_280_x3,1.2762,0.9886,1.0229,1.062,0.3796,49.6863,1.3083,,,,
gun_12_x1_britain,,305,gun_12_x1,britain,,,0.2645,friedrich_gun_305_x1,1.1148,1.0147,1.0469,1.1033,0.361,37.788,1.1148,irresistible_gun_305_x1,1.0746,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,dreadnought_gun_305_x1,1.1012,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,dreadnought_gun_305_x1,1.1149,1.0552,1.0887,1.1298,0.3754,43.7011,1.1149,kgeorge_gun_380_x1_b,1.3473,0.9138,0.9428,0.998,0.3251,53.9847,1.3473,,,,
gun_12_x2_britain,,305,gun_12_x2,britain,,,0.2645,friedrich_gun_305_x2,1.1011,1.0147,1.0469,1.1033,0.361,37.788,1.1148,irresistible_gun_305_x2,1.0614,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,dreadnought_gun_305_x2,1.0877,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,dreadnought_gun_305_x2,1.1012,1.0552,1.0887,1.1298,0.3754,43.7011,1.1149,kgeorge_gun_380_x2_b,1.3307,0.9138,0.9428,0.998,0.3251,53.9847,1.3473,,,,
gun_12_x3_britain,,305,gun_12_x3,britain,,,0.2645,warrior_gun_228_x3,1.145,1.325,1.3671,0.9181,0.4714,43.075,1.1738,irresistible_gun_305_x3,1.0483,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,dreadnought_gun_305_x3,1.0742,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,dreadnought_gun_305_x3,1.0876,1.0552,1.0887,1.1298,0.3754,43.7011,1.1149,kgeorge_gun_380_x3_b,1.3143,0.9138,0.9428,0.998,0.3251,53.9847,1.3473,,,,
gun_12_x4_britain,,305,gun_12_x4,britain,,,0.2645,warrior_gun_228_x4,1.1309,1.325,1.3671,0.9181,0.4714,43.075,1.1738,irresistible_gun_305_x4,1.0353,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,dreadnought_gun_305_x4,1.061,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,dreadnought_gun_305_x4,1.0742,1.0552,1.0887,1.1298,0.3754,43.7011,1.1149,kgeorge_gun_380_x4_c,1.2981,0.9138,0.9428,0.998,0.3251,53.9848,1.3473,,,,
gun_12_x2_alt_britain,,305,gun_12_x2_alt,britain,,New line - alternate guns,0.2645,friedrich_gun_305_x2,1.1011,1.0147,1.0469,1.1033,0.361,37.788,1.1148,irresistible_gun_305_x2,1.0614,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,agamemnon_gun_305_x2,1.0877,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,moga_gun_200_x2,1.1216,1.2876,1.3285,1.0662,0.4581,44.5108,1.1356,moga_gun_200_x2,1.1357,1.3036,1.345,1.09,0.4638,46.0686,1.1498,,,,
gun_12_x3_alt_britain,,305,gun_12_x3_alt,britain,,New line - alternate guns,0.2645,warrior_gun_228_x3,1.145,1.325,1.3671,0.9181,0.4714,43.075,1.1738,irresistible_gun_305_x3,1.0483,1.029,1.0617,1.0946,0.3661,40.3082,1.0746,agamemnon_gun_305_x3,1.0742,1.042,1.0751,1.1054,0.3707,42.2233,1.1012,moga_gun_200_x3,1.1078,1.2876,1.3285,1.0662,0.4581,44.5108,1.1356,moga_gun_200_x3,1.1216,1.3036,1.345,1.09,0.4638,46.0686,1.1498,,,,
gun_13_x1_britain,,330,gun_13_x1,britain,,,0.2848,friedrich_gun_305_x1,1.106,1.0869,1.1189,1.1005,0.361,37.4915,1.106,irresistible_gun_305_x1,1.0661,1.1022,1.1346,1.0918,0.3661,39.9919,1.0661,dreadnought_gun_b_305_x1,1.1827,1.1161,1.1489,1.1026,0.3707,41.8919,1.1827,nelson_gun_406_x1,1.253,0.8481,0.8731,1.0535,0.2817,49.1141,1.253,nelson_gun_406_x1,1.2687,0.8587,0.884,1.0769,0.2852,50.8331,1.2687,,,,
gun_13_x2_britain,,330,gun_13_x2,britain,,,0.2848,friedrich_gun_305_x2,1.0924,1.0869,1.1189,1.1005,0.361,37.4915,1.106,irresistible_gun_305_x2,1.053,1.1022,1.1346,1.0918,0.3661,39.9919,1.0661,dreadnought_gun_b_305_x2,1.1681,1.1161,1.1489,1.1026,0.3707,41.8919,1.1827,nelson_gun_406_x2,1.2376,0.8481,0.8731,1.0535,0.2817,49.1141,1.253,nelson_gun_406_x2,1.2531,0.8587,0.884,1.0769,0.2852,50.8331,1.2687,,,,
gun_13_x3_britain,,330,gun_13_x3,britain,,,0.2848,warrior_gun_228_x3,1.1361,1.4193,1.461,0.9157,0.4714,42.737,1.1646,irresistible_gun_305_x3,1.04,1.1022,1.1346,1.0918,0.3661,39.9919,1.0661,dreadnought_gun_b_305_x3,1.1537,1.1161,1.1489,1.1026,0.3707,41.8919,1.1827,nelson_gun_406_x3,1.2223,0.8481,0.8731,1.0535,0.2817,49.1141,1.253,nelson_gun_406_x3,1.2376,0.8587,0.884,1.0769,0.2852,50.8331,1.2687,,,,
